2.9298740387747624,2.07788383664031,2.3650138045369706,1
0.6881029051510457,9.624612099972987,3.347957074466641,2
4.164217540166224,2.1259191773927633,6.823840024814826,3
5.683303313657858,6.652543903638834,6.69625719039804,4
7.257464053751358,2.3074780797485572,3.0121504211383354,5
4.265653340088789,7.188760640108823,7.087455072094924,6
6.984316749321058,1.2471074732486753,3.224544366434964,5
7.835795753691473,5.770743299047686,8.639825214774866,4
4.070784325414617,4.418234681673068,0.5210467677587449,3
4.791591747257754,5.006586342197186,8.798583265015896,7
5.244394974598203,0.45839152290248153,5.33444475820944,3
2.0931744461954604,2.641909811269101,6.54773099510587,3
9.433961807022367,4.801113882131878,7.455030016078971,3
0.8789468552033797,2.1141884499238497,9.701009180126071,3
4.919444875689459,5.321817559465858,1.4767252144920995,8
4.573428950088685,0.9972608973519481,9.268463622449218,3
5.722110997630233,1.482148511455259,3.0865967133150205,5
5.591250884828243,2.6873344433004434,5.529436520586991,3
8.235948747046939,3.7980621272564274,7.178085140394303,3
5.539182656263551,8.327217365379834,2.2656777687038385,5
2.013615841269062,3.3832862153806156,9.289236703610781,3
0.04611294644866759,4.084849251838746,8.99304869470032,3
5.880314099908733,6.077973910508626,9.910449059721904,3
4.76595964423964,8.682318005367959,0.22954627037172215,9
3.366998413444817,0.9650887366879402,7.913378042824419,3
9.827921215611946,0.7003352641289529,9.645289559586752,3
9.731210689190332,8.457906632035336,3.2583287205933775,5
9.641118993009776,7.851644173334298,3.876708832994961,5
3.106632498703208,1.5762303171798098,3.3889935584113804,3
5.223774070548175,5.397510083423487,5.281227224345827,3
6.283168977664607,0.8092741951597671,8.154422711311275,3
3.7987726569762947,3.645742616859101,4.791833071522836,3
6.4785749632281,5.154400768043979,5.886937919862891,5
9.75396369075748,7.104772855505901,0.3057464290438294,4
6.370842427383231,3.7049180635535803,3.5580671718002788,5
9.880547131989605,4.382882089448989,2.1129943532424944,5
1.1237465318266193,4.04811992880729,5.147060802745898,3
8.84556259694341,9.611843399992157,5.282416817305579,3
5.054989236430032,8.870480034674916,4.482101274987663,5
9.684299553728417,3.7174907281377365,0.9133732314112175,5
7.470053668506988,5.781068020099699,1.2333130737390907,10
1.2822902096015876,9.19255717002418,8.829996306709756,9
7.266766281900789,6.523430804489303,8.335125737489328,3
6.042955309449226,8.380449365077803,9.811101489692403,11
7.178720740245207,8.683525665872134,2.8558069601402103,4
1.5180228050129163,3.9798642380406193,5.467986437938064,3
9.755287238052663,6.98313621025118,5.4001825170712605,3
2.679609917158572,9.371018174035619,3.0085807461484704,12
8.464351969091815,5.655328962091776,0.5708417232691443,4
9.89983796618499,4.667301547559138,0.13011816950293964,5
4.923448759404269,8.657877984611243,3.9175375967525694,13
3.397520167162229,1.2316439130438306,3.198530710580366,3
7.436728597593699,3.995848271946306,6.419496839550801,14
1.2521937473966516,7.884503960745742,5.434538447591014,8
4.843904977299207,2.2803299552871934,1.5977726905407341,3
3.905592016931636,7.743482384911623,0.41949354768042957,10
9.149477078088683,8.053590080118619,5.429854456743378,4
1.157895223571438,8.323613267846389,5.400049340157452,9
4.677525174422273,1.8650647923157337,9.76535703387927,3
8.232144408104244,6.361620495996952,4.742689358088539,5
0.8358564588203732,8.093207555250782,2.353750891008265,9
1.301770456388821,6.940424092308719,3.1988316994973856,8
0.8296516577607471,4.114989353588695,6.431400476222473,3
9.688591593127715,2.825574243573079,2.9907005944891027,5
3.1876692131225237,3.979505871523228,9.708140136454212,3
5.740204780635542,3.643660150483056,5.825221216789432,15
3.402691071918451,4.309586924579967,3.9469017292255804,3
