complexity_cost,compute_disabled_counterparts_credits,consider_repetition_cost,creativity_gain,crossover_probability,crossover_type,default_credit,keep_parents,last_n_steps_repetition_halving_cost,learning_rate_credits,learning_rate_weights,multiplier_last_n_step_negative_repetition,mutation_probability,mutation_type,noise_probability,noise_type,nr_interactions,nr_rules,nr_steps,num_generations,parent_selection_type,patient_models_file,patient_name,patient_type,personalize,population_diversity_importance,preferences_details_file,rate_parents_mating,reassess_weights,sampling_trials,therapeutic_actions_details_file,therapies_activities_diversity_importance_ratio,trial,universes_granularity,update_arules,variables_details_file,Exp Time,Overall Avg Actual Happiness,Overall Avg Measured Happiness,MSE,Equal to Last Interaction
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,0,10,False,simulation/data/variables_simple.csv,7346.592081785202,4.67010716666306,4.67010716666306,8.494313528961687,30
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,1,10,False,simulation/data/variables_simple.csv,7290.723163604736,4.550053426149899,4.550053426149899,8.495633134088378,44
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,10,10,False,simulation/data/variables_simple.csv,7360.377191066742,4.534129476418551,4.534129476418551,8.493337137122419,49
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,11,10,False,simulation/data/variables_simple.csv,7432.429955244064,4.733024177710593,4.733024177710593,9.173951436748068,43
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,12,10,False,simulation/data/variables_simple.csv,7419.436847686768,4.744056290899396,4.744056290899396,7.984726005378716,48
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,13,10,False,simulation/data/variables_simple.csv,7515.397898197174,4.414067454881231,4.414067454881231,8.349394451306916,23
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,14,10,False,simulation/data/variables_simple.csv,7342.897545814514,4.192174904544828,4.192174904544828,7.871018856205283,59
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,15,10,False,simulation/data/variables_simple.csv,7376.948247909546,4.81765074281408,4.81765074281408,7.736735487739153,46
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,16,10,False,simulation/data/variables_simple.csv,7581.076527357101,4.308352757767279,4.308352757767279,8.698576986943268,32
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,17,10,False,simulation/data/variables_simple.csv,7163.918464183807,4.425966537082239,4.425966537082239,7.727080939174268,25
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,18,10,False,simulation/data/variables_simple.csv,7292.71593952179,4.655280385690333,4.655280385690333,8.530383531011422,30
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,19,10,False,simulation/data/variables_simple.csv,7301.359531879425,4.244134567535823,4.244134567535823,8.476895581615597,44
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,2,10,False,simulation/data/variables_simple.csv,7230.179340839386,4.61906837492152,4.61906837492152,8.643317323966755,37
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,3,10,False,simulation/data/variables_simple.csv,7452.121692657471,4.608551679772929,4.608551679772929,8.418931076896351,42
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,4,10,False,simulation/data/variables_simple.csv,7353.542718887329,4.705646239552402,4.705646239552402,8.457084239985242,33
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,5,10,False,simulation/data/variables_simple.csv,7290.057401895523,4.538277943096669,4.538277943096669,8.516601659443724,37
0,False,True,0,1,uniform,1,1,1,0,0.01,7,0.25,random,0,none,4000,20,1,50,sss,none,Anahita,random,True,0,simulation/data/preferences_PATIENTNAME.xlsx,0.8,False,1,simulation/data/therapeutic_actions_PATIENTNAME.csv,0.75,6,10,False,simulation/data/variables_simple.csv,7388.169189929962,4.433464927744193,4.433464927744193,7.968486650274472,39
